area_code,area_name,period,indicator,measure,unit,value
E08000029,Solihull,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.36
E06000025,South Gloucestershire,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.30
E06000025,South Gloucestershire,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.07
E08000007,Stockport,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.04
E08000007,Stockport,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.88
E06000004,Stockton-on-Tees,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.01
E06000004,Stockton-on-Tees,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.19
E06000030,Swindon,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.24
E06000030,Swindon,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.21
E06000020,Telford and Wrekin,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.94
E06000020,Telford and Wrekin,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.46
E08000009,Trafford,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.43
E08000009,Trafford,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.06
E06000007,Warrington,2020,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.54
E06000007,Warrington,2020,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.71
E06000055,Bedford,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,10.37
E06000055,Bedford,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.83
E08000002,Bury,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.80
E08000002,Bury,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.88
E06000050,Cheshire West and Chester,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.56
E06000050,Cheshire West and Chester,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.39
E06000015,Derby,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.15
E06000015,Derby,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.09
E92000001,England,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.06
E92000001,England,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.06
E06000006,Halton,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.58
E06000006,Halton,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.73
E06000042,Milton Keynes,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.95
E06000042,Milton Keynes,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.57
E06000061,North Northamptonshire,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,8.39
E06000061,North Northamptonshire,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.08
E06000031,Peterborough,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.42
E06000031,Peterborough,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.75
E08000029,Solihull,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.16
E08000029,Solihull,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.15
E06000025,South Gloucestershire,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.07
E06000025,South Gloucestershire,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.76
E08000007,Stockport,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,10.06
E08000007,Stockport,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.03
E06000004,Stockton-on-Tees,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.51
E06000004,Stockton-on-Tees,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.63
E06000030,Swindon,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.86
E06000030,Swindon,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.04
E06000020,Telford and Wrekin,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.28
E06000020,Telford and Wrekin,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.46
E08000009,Trafford,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.82
E08000009,Trafford,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,8.88
E06000007,Warrington,2021,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.31
E06000007,Warrington,2021,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.45
E06000055,Bedford,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,9.64
E06000055,Bedford,2022,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.55
E08000002,Bury,2022,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.83
